key,name,lv,att,exp
9210008,카웅,0,0,0
9210009,노멀 피에르,0,0,0
9210010,카오스 피에르,0,0,0
9210011,노멀 반반,0,0,0
9210012,카오스 반반,0,0,0
9210013,노멀 블러디 퀸,0,0,0
9210014,카오스 블러디 퀸,0,0,0
9210015,노멀 벨룸,0,0,0
9210016,카오스 벨룸,0,0,0
9210017,이지 반 레온,0,0,0
9210018,노멀 반 레온,0,0,0
9210019,하드 반 레온,0,0,0
9210020,이지 혼테일,0,0,0
9210021,노멀 혼테일,0,0,0
9210022,카오스 혼테일,0,0,0
9210023,이지 아카이럼,0,0,0
9210024,노멀 아카이럼,0,0,0
9210025,노멀 핑크빈,0,0,0
9210026,카오스 핑크빈,0,0,0
9210027,이지 시그너스,0,0,0
9210028,노멀 시그너스,0,0,0
9210029,노멀 스우,0,0,0
9210030,하드 스우,0,0,0
9210031,노멀 데미안,0,0,0
9210032,하드 데미안,0,0,0
9210033,노멀 루시드,0,0,0
9210034,하드 루시드,0,0,0
9210035,이지 파풀라투스,0,0,0
9210036,노멀 파풀라투스,0,0,0
9210037,카오스 파풀라투스,0,0,0
9210038,노멀 윌,0,0,0
9210039,하드 윌,0,0,0
9210040,진 힐라,0,0,0
9210041,검은 마법사,0,0,0
9210042,거대 괴수 더스크,0,0,0
9210043,듄켈,0,0,0
9300000,주니어 네키,0,0,0
9300001,리게이터,0,0,0
9300002,커즈아이,0,0,0
9300003,킹슬라임,0,0,0
9300004,미믹,0,0,0
9300005,차원의 라츠,0,0,0
9300006,차원의 블랙 라츠,0,0,0
9300007,차원의 블록퍼스,0,0,0
9300008,차원의 쉐도우아이,0,0,0
9300009,차원의 블록골렘,0,0,0
9300010,차원의 롬바드,0,0,0
9300011,장난감 목마,0,0,0
9300012,알리샤르,0,0,0
9300013,차원의 킹 블록골렘,0,0,0
9300014,차원의 다크아이,0,0,0
9300015,크로노스,0,0,0
9300016,플래툰 크로노스,0,0,0
9300017,마스터 크로노스,0,0,0
9300018,주니어 스톤볼,0,0,0
9300019,마스터 머슬스톤,0,0,0
9300020,머슬스톤,0,0,0
9300021,다크 머슬스톤,0,0,0
9300022,블랙 나이트,0,0,0
9300023,미스트 나이트,0,0,0
9300024,퍼펫골렘,0,0,0
9300025,가고일,0,0,0
9300026,주니어 가고일,0,0,0
9300027,악마 슬라임,0,0,0
9300028,에레고스,0,0,0
9300029,사자석상 A,0,0,0
9300030,사자석상 B,0,0,0
9300031,기사석상 A,0,0,0
9300032,기사석상 B,0,0,0
9300033,주니어 가고일,0,0,0
9300034,미스트 나이트,0,0,0
9300035,주니어 가고일,0,0,0
9300036,블랙 나이트,0,0,0
9300037,미스트 나이트,0,0,0
9300038,고스트픽시,0,0,0
9300039,파파픽시,0,0,0
9300040,여신 탑의 샐리온,0,0,0
9300041,여신 탑의 샐리온,0,0,0
9300042,여신 탑의 그류핀,0,0,0
9300043,여신 탑의 라이오너,0,0,0
9300044,여신 탑의 루이넬,0,0,0
9300045,여신 탑의 루나픽시,0,0,0
9300046,여신 탑의 스타픽시,0,0,0
9300047,여신 탑의 러스터픽시,0,0,0
9300048,여신 탑의 네펜데스,0,0,0
9300049,여신 탑의 로얄 네펜데스,0,0,0
9300050,플라잉 부기,0,0,0
9300051,여신 탑의 주니어 샐리온,0,0,0
9300052,여신 탑의 주니어 라이오너,0,0,0
9300053,여신 탑의 주니어 그류핀,0,0,0
9300054,여신 탑의 루나픽시(보스 소환용),0,0,0
9300055,여신 탑의 스타픽시(보스 소환용),0,0,0
9300056,여신 탑의 러스터픽시(보스 소환용),0,0,0
9300057,여신 탑의 샐리온,0,0,0
9300058,돼지,0,0,0
9300059,리본 돼지,0,0,0
9300060,아이언호그,0,0,0
9300061,월묘,0,0,0
9300062,플라이아이,0,0,0
9300063,스티지,0,0,0
9300064,도깨비불,0,0,0
9300065,동굴 그린 코니언1,0,0,0
9300066,동굴 그린 코니언2,0,0,0
9300067,동굴 다크 코니언1,0,0,0
9300068,동굴 다크 코니언2,0,0,0
9300069,동굴 레드 와이번1,0,0,0
9300070,동굴 레드 와이번2,0,0,0
9300071,동굴 블루 와이번1,0,0,0
9300072,동굴 블루 와이번2,0,0,0
9300073,동굴 다크 와이번1,0,0,0
9300074,동굴 다크 와이번2,0,0,0
9300075,동굴 스켈레곤1,0,0,0
9300076,동굴 스켈레곤2,0,0,0
9300077,동굴 T-스켈래곤,0,0,0
9300078,동굴 뉴트주니어,0,0,0
9300079,동굴 네스트골렘,0,0,0
9300080,크루,0,0,0
9300081,플라이아이,0,0,0
9300082,스티지,0,0,0
9300083,도깨비불,0,0,0
9300084,죽음의 공포,0,0,0
9300085,이계의 주니어 발록,0,0,0
9300086,속성의 타나토스,0,0,0
9300087,돌진 타우로스피어,0,0,0
9300088,다크로드의 제자,0,0,0
9300089,피닉스,0,0,0
9300090,프리저,0,0,0
9300091,어둠의 머슬스톤,0,0,0
9300092,잊혀진 신전의 주니어 발록,0,0,0
9300093,타일러스,0,0,0
9300094,납치범 크림슨 발록,0,0,0
9300095,납치범 라이칸스로프,0,0,0
9300096,검은 켄타우로스,0,0,0
9300097,일그러진 차원의 망둥이,0,0,0
9300098,일그러진 차원의 본피쉬,0,0,0
9300099,일그러진 차원의 샤크,0,0,0
9300100,속성의 타나토스,0,0,0
9300101,길들일 수 있는 멧돼지,0,0,0
9300102,호위용 멧돼지,0,0,0
9300103,바나드 그레이,0,0,0
9300104,제타 그레이,0,0,0
9300105,화난 데비존,0,0,0
9300106,분노한 데비존,0,0,0
9300107,엿보는 데비존,0,0,0
9300108,데비존의 단지,0,0,0
9300109,데비존의 삼단지,0,0,0
9300110,데비존의 도라지,0,0,0
9300111,데비존의 늙은 도라지 ,0,0,0
9300112,데비존의 100년 된 도라지,0,0,0
9300113,데비존의 100년 된 늙은 도라지,0,0,0
9300114,데비존의 사나운 게비알,0,0,0
9300115,데비존의 사나운 크루,0,0,0
9300116,데비존의 사나운 캡틴,0,0,0
9300117,데비존의 심복 크루,0,0,0
9300118,데비존의 심복 캡틴,0,0,0
9300119,데비존,0,0,0
9300120,데비존의 더 사나운 게비알,0,0,0
9300121,데비존의 더 사나운 크루 ,0,0,0
9300122,데비존의 더 사나운 캡틴,0,0,0
9300123,데비존의 게비알,0,0,0
9300124,데비존의 크루,0,0,0
9300125,데비존의 캡틴,0,0,0
9300126,데비존의 사나운 삼단지,0,0,0
9300127,브라운테니,0,0,0
9300128,블록퍼스,0,0,0
9300129,레츠,0,0,0
9300130,크로노스,0,0,0
9300131,장난감 목마,0,0,0
9300132,틱톡,0,0,0
9300133,로보토이,0,0,0
9300134,킹 블록골렘,0,0,0
9300135,마스터 크로노스,0,0,0
9300136,롬바드,0,0,0
9300137,줄리엣,0,0,0
9300138,로미오,0,0,0
9300139,프랑켄로이드,0,0,0
9300140,화난 프랑켄로이드,0,0,0
9300141,폐쇄된 연구실의 호문,0,0,0
9300142,숨겨진 연구실의 호문쿨루,0,0,0
9300143,강화된 아이언 뮤테,0,0,0
9300144,강화된 미스릴 뮤테,0,0,0
9300145,호문,0,0,0
9300146,사이티,0,0,0
9300147,호문쿨루,0,0,0
9300148,네오 휴로이드,0,0,0
9300149,로이드,0,0,0
9300150,네오 휴로이드,0,0,0
9300151,프랑켄로이드,0,0,0
9300152,화난 프랑켄로이드,0,0,0
9300153,방해물 뮤테,0,0,0
9300154,실험용 네오 휴로이드,0,0,0
9300155,돼지,0,0,0
9300156,검은 마법사의 수하,0,0,0
9300157,스콜피언,0,0,0
9300158,카이린,0,0,0
9300159,카이린,0,0,0
9300160,청화사,0,0,0
9300161,홍화사,0,0,0
9300162,델리,0,0,0
9300163,묘선,0,0,0
9300164,비급,0,0,0
9300165,원공,0,0,0
9300166,폭탄,0,0,0
9300167,달빛도둑,0,0,0
9300168,도둑 고양이,0,0,0
9300169,차원의 라츠,0,0,0
9300170,차원의 블랙라츠,0,0,0
9300171,차원의 블록퍼스,0,0,0
9300172,중독된 트리로드,0,0,0
9300173,중독된 스톤버그,0,0,0
9300174,포이즌 플라워,0,0,0
9300175,중독된 스프라이트,0,0,0
9300176,멀쩡한 스프라이트,0,0,0
9300177,더 중독된 트리로드,0,0,0
9300178,더 중독된 스톤버그,0,0,0
9300179,더 중독된 스프라이트,0,0,0
9300180,포이즌 골렘,0,0,0
9300181,강화형 포이즌 골렘,0,0,0
9300182,초강화형 포이즌 골렘,0,0,0
9300183,보스 몬스터 퇴치 체크용 투명 몬스터,0,0,0
9300184,마노,0,0,0
9300185,스텀피,0,0,0
9300186,데우,0,0,0
9300187,킹슬라임,0,0,0
9300188,대왕지네,0,0,0
9300189,파우스트,0,0,0
9300190,킹크랑,0,0,0
9300191,머쉬맘,0,0,0
9300192,알리샤르,0,0,0
9300193,타이머,0,0,0
9300194,다일,0,0,0
9300195,파파픽시,0,0,0
9300196,좀비머쉬맘,0,0,0
9300197,제노,0,0,0
9300198,데비존,0,0,0
9300199,구미호,0,0,0
9300200,태륜,0,0,0
9300201,포이즌 골렘,0,0,0
9300202,요괴선사,0,0,0
9300203,주니어발록,0,0,0
9300204,엘리쟈,0,0,0
9300205,프랑켄로이드,0,0,0
9300206,키메라,0,0,0
9300207,포장마차,0,0,0
9300208,스노우맨,0,0,0
9300209,블루머쉬맘,0,0,0
9300210,크림슨 발록,0,0,0
9300211,마뇽,0,0,0
9300212,그리프,0,0,0
9300213,레비아탄,0,0,0
9300214,파풀라투스,0,0,0
9300215,무공,0,0,0
9300216,퇴치 체크용 투명몹,0,0,0
9300217,파란 달팽이,0,0,0
9300218,빨간 달팽이,0,0,0
9300219,스텀프,0,0,0
9300220,엑스텀프,0,0,0
9300221,카투스,0,0,0
9300222,로얄 카투스,0,0,0
9300223,슬라임,0,0,0
9300224,검은색 양,0,0,0
9300225,루팡,0,0,0
9300226,좀비 루팡,0,0,0
9300227,로랑,0,0,0
9300228,클랑,0,0,0
9300229,주황버섯,0,0,0
9300230,플래툰 크로노스,0,0,0
9300231,마스터 크로노스,0,0,0
9300232,티키,0,0,0
9300233,틱톡,0,0,0
9300234,리게이터,0,0,0
9300235,크로코,0,0,0
9300236,러스터픽시,0,0,0
9300237,고스트픽시,0,0,0
9300238,좀비버섯,0,0,0
9300239,제타,0,0,0
9300240,울트라 그레이,0,0,0
9300241,크루 ,0,0,0
9300242,캡틴,0,0,0
9300243,삼미호,0,0,0
9300244,달곰,0,0,0
9300245,판다곰,0,0,0
9300246,트리로드,0,0,0
9300247,스톤버그,0,0,0
9300248,묘선,0,0,0
9300249,타우로마시스,0,0,0
9300250,타우로스피어,0,0,0
9300251,루이넬,0,0,0
9300252,강화된 아이언 뮤테,0,0,0
9300253,강화된 미스릴 뮤테,0,0,0
9300254,강화된 아이언 뮤테,0,0,0
9300255,미스릴 뮤테,0,0,0
9300256,변신 인형 뽑기 기계(전),0,0,0
9300257,변신 인형 뽑기 기계(후),0,0,0
9300258,예티,0,0,0
9300259,파란버섯,0,0,0
9300260,주니어 발록,0,0,0
9300261,검은 켄타우로스,0,0,0
9300262,붉은 켄타우로스,0,0,0
9300263,푸른 켄타우로스,0,0,0
9300264,다크 와이번,0,0,0
9300265,블루 와이번,0,0,0
9300266,하이 다크스타,0,0,0
9300267,로우 다크스타,0,0,0
9300268,태륜,0,0,0
9300269,소공,0,0,0
9300270,밍구,0,0,0
9300271,훈련용 슬라임,0,0,0
9300272,훈련용 주황버섯,0,0,0
9300273,훈련용 돼지,0,0,0
9300274,시니컬한 주황버섯,0,0,0
9300275,샤모스,0,0,0
9300276,호브 헥터,0,0,0
9300277,정예 호브,0,0,0
9300278,정예 핀호브,0,0,0
9300279,컴뱃 호브,0,0,0
9300280,흉폭한 호브,0,0,0
9300281,렉스,0,0,0
9300282,샤모스,0,0,0
9300283,렉스 소환 투명몹,0,0,0
9300284,샤모스,0,0,0
9300285,인형사,0,0,0
9300286,위험한 파란버섯,0,0,0
9300287,자격의 스노우맨,0,0,0
9300288,자격의 크림슨 발록,0,0,0
9300289,자격의 도도,0,0,0
9300290,자격의 릴리노흐,0,0,0
9300291,능력의 마뇽,0,0,0
9300292,능력의 그리프,0,0,0
9300293,능력의 레비아탄,0,0,0
9300294,능력의 피아누스,0,0,0
9300295,이피아,0,0,0
9300296,데몬 가고일,0,0,0
9300297,레드 크로키,0,0,0
9300298,능력의 다크 와이번,0,0,0
9300299,킹 롬바드,0,0,0
9300300,장난감 흑기사,0,0,0
9300301,어둠의 수호대장,0,0,0
9300302,어둠의 신관,0,0,0
9300303,아카이럼,0,0,0
9300304,아카이럼,0,0,0
9300305,이계의 사제,0,0,0
9300306,사악한 자신의 형상,0,0,0
9300307,빛의 정령,0,0,0
9300308,타나토스,0,0,0
9300309,인형사,0,0,0
9300311,뱅뱅 고양이,0,0,0
9300312,황금알을 낳는 피그미,0,0,0
9300313,마녀 고양이,0,0,0
9300314,마녀 고양이,0,0,0
9300315,버피,0,0,0
9300316,소울테니,0,0,0
9300317,레이지 버피,0,0,0
9300318,마스터 소울테니,0,0,0
9300319,클라크,0,0,0
9300320,버푼,0,0,0
9300321,딥 버푼,0,0,0
9300322,파이렛,0,0,0
9300323,데스테니,0,0,0
9300324,바이킹,0,0,0
9300325,고양이 잠터,0,0,0
9300326,정체모를 주니어 발록,0,0,0
9300327,발록의 시체,0,0,0
9300328,튜토리얼 티노,0,0,0
9300329,늑대 폭탄,0,0,0
9300330,장미넝쿨,0,0,0
9300331,가가,0,0,0
9300332,바나드 그레이,0,0,0
9300333,울트라그레이,0,0,0
9300334,원로그레이,0,0,0
9300335,마티안,0,0,0
9300336,메카티안,0,0,0
9300337,메카티안,0,0,0
9300338,구출되었던 가가,0,0,0
9300339,스페이스 마티안,0,0,0
9300340,메이플 생일케이크,0,0,0
9300341,수련용 슬라임,0,0,0
9300342,수련용 주황버섯,0,0,0
9300343,수련용 돼지,0,0,0
9300344,인형사,0,0,0
9300345,인형사,0,0,0
9300346,인형사,0,0,0
9300347,거대 네펜데스,0,0,0
9300348,거인,0,0,0
9300349,신사,0,0,0
9300350,무공의 분신,0,0,0
9300351,그림자 무사,0,0,0
9300352,신사,0,0,0
9300353,신사,0,0,0
9300354,부하 늑대,0,0,0
9300355,변신술사,0,0,0
9300356,스마 진저맨,0,0,0
9300357,그리 진저맨,0,0,0
9300358,그리 진저맨,0,0,0
9300359,스마 진저맨,0,0,0
9300360,그리 진저맨,0,0,0
9300361,그리 진저맨,0,0,0
9300362,그리 진저맨,0,0,0
9300363,그리 진저맨,0,0,0
9300364,스마 진저맨,0,0,0
9300365,그리 진저맨,0,0,0
9300366,그리 진저맨,0,0,0
9300367,마녀의 곰,0,0,0
9300368,마녀의 곰,0,0,0
9300369,마녀의 곰,0,0,0
9300370,마녀의 곰,0,0,0
9300371,마녀의 곰,0,0,0
9300372,마녀의 곰,0,0,0
9300373,마녀의 곰,0,0,0
9300374,마녀의 곰,0,0,0
9300375,마녀의 곰,0,0,0
9300376,마녀의 곰,0,0,0
9300377,마녀의 곰,0,0,0
9300378,거대 네펜데스,0,0,0
9300379,검은 마법사의 와이번,0,0,0
9300380,검은 마법사의 코니언,0,0,0
9300381,검은 마법사의 스켈레곤,0,0,0
9300382,???,0,0,0
9300383,튜토리얼 무루,0,0,0
9300384,레드 슬라임,0,0,0
9300385,음흉한 여우,0,0,0
9300386,수련생 스포아,0,0,0
9300387,폭주한 골렘,0,0,0
9300388,자유로운 영혼,0,0,0
9300389,보관고 경비병,0,0,0
9300390,도어락,0,0,0
9300391,얼음 벽,0,0,0
9300392,블랙윙의 하수인,0,0,0
9300393,이베흐,0,0,0
9300394,불량 루돌프,0,0,0
9300395,감시원 크루,0,0,0
9300396,감시원 캡틴,0,0,0
9300397,가짜 모래그림단원,0,0,0
9300398,약빨 소공,0,0,0
9300399,시끄러운 스톤볼,0,0,0
9300400,습격자 크림슨 발록,0,0,0
9300401,깨어난 화이트팽,0,0,0
9300402,깨어난 예티,0,0,0
9300408,골드 캡틴,0,0,0
9300409,훈련로봇A,0,0,0
9300410,훈련로봇B,0,0,0
9300411,훈련로봇C,0,0,0
9300412,훈련로봇 0,0,0,0
9300413,훈련로봇 포스,0,0,0
9300414,수상한 도적,0,0,0
9300415,수아르,0,0,0
9300416,날뛰는 인형,0,0,0
9300417,엘레오노르의 코카트리스,0,0,0
9300418,파비오의 파이어봄,0,0,0
9300419,저택 경비로봇,0,0,0
9300420,비상용 경비로봇L,0,0,0
9300421,더 수상한 도적,0,0,0
9300422,슬라임,0,0,0
9300423,리프 퍼펫트리,0,0,0
9300424,브라운 퍼펫트리,0,0,0
9300425,플라워 퍼펫트리,0,0,0
9300426,좀비 머쉬맘,0,0,0
9300427,변신술사,0,0,0
9300428,블랙윙의 하수인,0,0,0
9300429,블랙윙의 하수인,0,0,0
9300430,블랙윙의 하수인,0,0,0
9300431,그림자 무사,0,0,0
9300432,다고쓰,0,0,0
9300433,블랙윙의 하수인,0,0,0
9300434,블랙윙의 하수인,0,0,0
9300435,오르카,0,0,0
9300436,주니어 발록,0,0,0
9300437,젤리피쉬,0,0,0
9300438,아이스맨,0,0,0
9300439,화이트팽,0,0,0
9300440,헥터,0,0,0
9300441,아이스맨,0,0,0
9300442,아이스나이트,0,0,0
9300443,본 피쉬,0,0,0
9300444,스퀴드,0,0,0
9300445,러셀 스퀴드,0,0,0
9300446,샤크,0,0,0
9300447,콜드 샤크,0,0,0
9300448,블러드붐,0,0,0
9300449,블러드 레인디어,0,0,0
9300450,그레이 벌쳐,0,0,0
9300451,캐슬 골렘,0,0,0
9300452,교도관 보어,0,0,0
9300453,교도관 라이노,0,0,0
9300454,교도관 아니,0,0,0
9300455,라이카,0,0,0
9300456,블랙윙의 첩자,0,0,0
9300457,수상한 마법사,0,0,0
9300458,수상한 마법사 리더,0,0,0
9300459,월묘,0,0,0
9300460,켄타,0,0,0
9300461,피아누스,0,0,0
9300462,샤크,0,0,0
9300463,콜드 샤크,0,0,0
9300464,아이스나이트,0,0,0
9300465,아이스나이트,0,0,0
9300466,투명몹,0,0,0
9300468,피아누스,0,0,0
9300469,블러드붐,0,0,0
9300470,블랙윙의 하수인,0,0,0
9300471,스켈레톤 총사령관,0,0,0
9300472,픽시맘,0,0,0
9300473,장난감 흑기사,0,0,0
9300474,해피,0,0,0
9300475,타이머,0,0,0
9300476,제노,0,0,0
9300477,데우,0,0,0
9300478,요괴 지네,0,0,0
9300479,마스터 호브,0,0,0
9300480,마스터 하프,0,0,0
9300481,마스터 버크,0,0,0
9300482,켄타우로스 킹,0,0,0
9300483,페페퀸,0,0,0
9300484,검은 마법사의 하수인,0,0,0
9300485,셰릴,0,0,0
9300486,크로우,0,0,0
9300487,타락한 게렉터,0,0,0
9300488,크림슨 락,0,0,0
9300489,타락한 게렉터,0,0,0
9300490,공격형 안드로이드,0,0,0
9300491,구와르의 잔재,0,0,0
9300492,블랙윙의 수하,0,0,0
9300493,공격형 안드로이드,0,0,0
9300495,블랙윙의 수하,0,0,0
9300496,블랙윙의 수하,0,0,0
9300497,신비한 광석,0,0,0
9300498,기사단 경비병,0,0,0
9300499,블랙윙의 하수인,0,0,0
9300500,인형사,0,0,0
9300501,인형사,0,0,0
9300502,인형사,0,0,0
9300503,블랙윙의 하수인,0,0,0
9300504,블랙윙의 하수인,0,0,0
9300505,빙의된 사서 위즈,0,0,0
9300506,빙의된 무영,0,0,0
9300507,기사단 경비병,0,0,0
9300510,키메라,0,0,0
9300511,마뇽,0,0,0
9300512,그리프,0,0,0
9300513,파풀라투스,0,0,0
9300514,리치,0,0,0
9300515,피아누스,0,0,0
9300516,레비아탄,0,0,0
9300517,도도,0,0,0
9300518,릴리노흐,0,0,0
9300519,라이카,0,0,0
9300520,크로스헌터 UI용 더미,0,0,0
9300521,수련용 상자,0,0,0
9300522,수련용 상자,0,0,0
9300523,수련용 마노,0,0,0
9300524,귀찮은 스티지,0,0,0
9300525,다크로드의 수하,0,0,0
9300526,다크로드의 수하,0,0,0
9300527,정체불명의 적,0,0,0
9300528,다크로드의 분신,0,0,0
9300529,공허의 사제,0,0,0
9300530,공허의 사제,0,0,0
9300531,구와르의 잔재,0,0,0
9300532,공허의 사제,0,0,0
9300533,공허의 사제,0,0,0
9300534,라니아,0,0,0
9300535,봉인체크용,0,0,0
9300536,수상한 사제,0,0,0
9300537,수상한 사제,0,0,0
9300538,수상한 사제,0,0,0
9300539,수상한 사제,0,0,0
9300540,수상한 사제,0,0,0
9300541,수상한 사제,0,0,0
9300542,수상한 사제,0,0,0
9300543,수상한 사제,0,0,0
9300544,수상한 사제,0,0,0
9300545,스펙터 방패병,0,0,0
9300546,게릴라 스펙터,0,0,0
9300547,전사 스펙터,0,0,0
9300548,마법사 스펙터,0,0,0
9300549,사신 스펙터,0,0,0
9300550,수상한 사제,0,0,0
9300551,수상한 사제,0,0,0
9300552,수상한 사제,0,0,0
9300553,수상한 사제,0,0,0
9300554,수상한 사제,0,0,0
9300555,수상한 사제,0,0,0
9300556,수상한 사제,0,0,0
9300557,수상한 사제,0,0,0
9300558,수상한 사제,0,0,0
9300559,변절한 사제,0,0,0
9300560,수상한 사제,0,0,0
9300561,수상한 사제,0,0,0
9300562,수상한 사제,0,0,0
9300563,미스틱 자쿰,0,0,0
9300564,미스틱 자쿰,0,0,0
9300565,미스틱 자쿰,0,0,0
9300566,미스틱 자쿰팔1,0,0,0
9300567,미스틱 자쿰팔2,0,0,0
9300568,미스틱 자쿰팔3,0,0,0
9300569,미스틱 자쿰팔4,0,0,0
9300570,미스틱 자쿰팔5,0,0,0
9300571,미스틱 자쿰팔6,0,0,0
9300572,미스틱 자쿰팔7,0,0,0
9300573,미스틱 자쿰팔8,0,0,0
9300574,미스틱 부기,0,0,0
9300575,미스틱 푸코,0,0,0
9300576,미스틱 푼코,0,0,0
9300577,미스틱 쿠스코,0,0,0
9300578,미스틱 오파츠,0,0,0
9300579,미스틱 파츠,0,0,0
9300580,미스틱 혼테일의 머리A,0,0,0
9300581,미스틱 혼테일의 머리B,0,0,0
9300582,미스틱 혼테일의 머리C,0,0,0
9300583,미스틱 혼테일의 왼손,0,0,0
9300584,미스틱 혼테일의 오른손,0,0,0
9300585,미스틱 혼테일의 날개,0,0,0
9300586,미스틱 혼테일의 다리,0,0,0
9300587,미스틱 혼테일의 꼬리,0,0,0
9300588,미스틱 혼테일의 영혼,0,0,0
9300589,미스틱 레드 와이번,0,0,0
9300590,미스틱 블루 와이번,0,0,0
9300591,미스틱 다크 와이번,0,0,0
9300592,미스틱 그린 코니언,0,0,0
9300593,미스틱 다크 코니언,0,0,0
9300594,미스틱 반 레온,0,0,0
9300595,미스틱 데몬 가고일,0,0,0
9300596,미스틱 레드 크로키,0,0,0
9300597,미스틱 교도관 보어,0,0,0
9300598,미스틱 교도관 라이노,0,0,0
9300599,미스틱 미니 캐슬 골렘,0,0,0
9300600,미스틱 힐라,0,0,0
9300601,미스틱 정예 스켈레톤 나이트A,0,0,0
9300602,미스틱 정예 스켈레톤 나이트B,0,0,0
9300603,미스틱 블러드투스A,0,0,0
9300604,미스틱 블러드투스B,0,0,0
9300605,미스틱 데들리 알타,0,0,0
9300606,미스틱 스켈레톤 나이트,0,0,0
9300607,미스틱 아스완 좀비,0,0,0
9300608,미스틱 아카이럼,0,0,0
9300609,미스틱 이계의 사제,0,0,0
9300610,죽은 미스틱 혼테일의 머리A,0,0,0
9300611,죽은 미스틱 혼테일의 머리B,0,0,0
9300612,죽은 미스틱 혼테일의 머리C,0,0,0
9300613,죽은 미스틱 혼테일의 왼손,0,0,0
9300614,죽은 미스틱 혼테일의 오른손,0,0,0
9300615,죽은 미스틱 혼테일의 날개,0,0,0
9300616,죽은 미스틱 혼테일의 다리,0,0,0
9300617,죽은 미스틱 혼테일의 꼬리,0,0,0
9300618,선봉장 블러드투스,0,0,0
9300619,스켈레톤 나이트,0,0,0
9300620,가고일,0,0,0
9300621,가고일 나이트,0,0,0
9300622,거대목마,0,0,0
9300623,스켈레톤 나이트,0,0,0
9300624,부대장 블러드투스,0,0,0
9300625,스켈레톤 밀리샤,0,0,0
9300626,스켈레톤 스피어나이트,0,0,0
9300627,자이언트 다크소울,0,0,0
9300628,다크소울,0,0,0
9300629,대장 블러드투스,0,0,0
9300630,스켈레톤 스피어나이트,0,0,0
9300631,부대장 스펙터,0,0,0
9300632,스펙터 전투견,0,0,0
9300633,스펙터 방패병,0,0,0
9300634,오벨리스크 실드,0,0,0
9300635,복제된 반 레온,0,0,0
9300636,베릴,0,0,0
9300637,베릴,0,0,0
9300638,베릴,0,0,0
9300639,강화형 베릴,0,0,0
9300640,먼지더미,0,0,0
9300641,인형사,0,0,0
9300642,거인,0,0,0
9300643,블랙윙 부하,0,0,0
9300644,정리되지 않은 책더미,0,0,0
9300645,경비로봇E,0,0,0
9300646,차단막,0,0,0
9300647,???,0,0,0
9300648,???,0,0,0
9300649,조종당하는 엘리쟈,0,0,0
9300650,블랙윙 부하,0,0,0
9300651,약화된 스펙터 방패병,0,0,0
9300652,약화된 게릴라 스펙터,0,0,0
9300653,약화된 전사 스펙터,0,0,0
9300654,리본돼지,0,0,0
9300655,매우 살찐 돼지,0,0,0
9300656,파이어보어,0,0,0
9300657,네펜데스,0,0,0
9300658,옥토퍼스,0,0,0
9300659,통통한 달팽이,0,0,0
9300660,빨간 달팽이,0,0,0
9300661,주황버섯,0,0,0
9300662,포도주스병,0,0,0
9300663,새싹화분,0,0,0
9300664,젤리피쉬,0,0,0
9300665,쿨 젤리피쉬,0,0,0
9300666,늙은 도라지,0,0,0
9300667,얼음조각,0,0,0
9300668,나팔꽃화분,0,0,0
9300669,파란버섯,0,0,0
9300670,칼국수면,0,0,0
9300671,머쉬맘,0,0,0
9300672,도라지,0,0,0
9300673,버블피쉬,0,0,0
9300674,슬라임,0,0,0
9300675,큐브슬라임,0,0,0
9300676,체리맛버블티,0,0,0
9300677,눈사람,0,0,0
9300678,초콜릿 시럽,0,0,0
9300679,미각파괴불꽃,0,0,0
9300680,식신,0,0,0
9300681,쓰레기통,0,0,0
9300682,DF형 안드로이드,0,0,0
9300683,몬스터 라이프,0,0,0
9300684,쁘띠 매그너스,0,0,0
9300685,쁘띠 반 레온,0,0,0
9300686,쁘띠 아카이럼,0,0,0
9300687,쁘띠 시그너스,0,0,0
9300688,쁘띠 오르카,0,0,0
9300689,쁘띠 자쿰,0,0,0
9300690,쁘띠 혼테일,0,0,0
9300691,쁘띠 힐라,0,0,0
9300692,100일 맞은 커플버섯,0,0,0
9300693,사랑에 빠진 달곰,0,0,0
9300694,사랑에 빠진 판다곰,0,0,0
9300695,해적왕 바르보사,0,0,0
9300696,루티,0,0,0
9300697,미르,0,0,0
9300698,망령,0,0,0
9300699,고대 슬라임,0,0,0
9300700,쁘띠 자쿰,0,0,0
9300701,쁘띠 혼테일,0,0,0
9300702,쁘띠 시그너스,0,0,0
9300703,쁘띠 매그너스,0,0,0
9300704,쁘띠 힐라,0,0,0
9300705,쁘띠 아카이럼,0,0,0
9300706,쁘띠 오르카,0,0,0
9300707,쁘띠 반레온,0,0,0
9300708,핑크빈,0,0,0
9300709,오베론,0,0,0
9300710,총리대신,0,0,0
9300711,에피네아,0,0,0
9300712,마뇽,0,0,0
9300713,타르가,0,0,0
9300714,스칼리온,0,0,0
9300715,머쉬맘,0,0,0
9300716,요괴선사,0,0,0
9300717,도도,0,0,0
9300718,킹슬라임,0,0,0
9300719,그리프,0,0,0
9300720,차우,0,0,0
9300721,타이머,0,0,0
9300722,이루워터,0,0,0
9300723,팔락조,0,0,0
9300724,화이트예티와 페페킹,0,0,0
9300725,락 스피릿,0,0,0
9300726,스타픽시,0,0,0
9300727,판다곰,0,0,0
9300728,투구 페페,0,0,0
9300729,비급,0,0,0
9300730,수련용 티노,0,0,0
