key,name,loc
2074047,사람들의 선물,0
2074100,요미,0
2074101,짐가방,0
2074102,사서 위즈,0
2074103,????,0
2074104,흥부,0
2074105,박첨지,0
2074106,흥부,0
2074107,놀부,0
2074108,놀부 아내,0
2074109,쓰러진 놀부,0
2074110,심봉사,0
2074111,청나라 상인,0
2074112,청나라 사공,0
2074113,힘쎈 장정,0
2074114,영웅 호걸,0
2074115,흰 고양이,0
2074116,설이,0
2074117,배,0
2074118,심청이,0
2074119,햇님이,0
2074120,햇님이 어머니,0
2074121,영웅 호걸,0
2074122,화난 요미,0
2074123,칠성,0
2074124,칠남,0
2074125,설이,0
2074126,나무,0
2074127,산신령,0
2074128,나무꾼,0
2074129,떡판,0
2074130,햇님이 어머니,0
2074131,놀부 아내,0
2074132,흥부,0
2074133,영웅 호걸,0
2074134,박첨지,0
2074135,흥부,0
2074136,흥부,0
2074137,어린 놀부,0
2074138,어린 흥부,0
2074139,칠성,0
2074140,칠남,0
2074141,박첨지,0
2074142,보물단지,0
2074143,콩쥐,0
2074144,소,0
2074145,두꺼비,0
2074146,사또,0
2074147,설이,0
2074148,콩쥐,0
2074149,설이,0
2074150,콩쥐,0
2074151,도깨비,0
2074152,구미호,0
2074153,구미호,0
2074154,도깨비,0
2074155,도깨비,0
2074156,콩쥐,0
2074157,요미와 도깨비,0
2074158,놀부,0
2074159,설이,0
2075000,현상수배,0
2075001,현상수배,0
2075002,현상수배,0
2075003,현상수배,0
2075004,현상수배,0
2075005,현상수배,0
2075006,현상수배,0
2079000,슈피겔만,0
2079001,설이,0
2079003,직업 순위표,0
2080000,모스,0
2080001,슬라이,0
2080002,맥스,0
2080003,노만,0
2080004,무디,0
2080005,코스쿠,0
2080006,돌고래,0
2080007,오심마,0
2080008,부클러만,0
2080009,부클러만,0
2081000,촌장 타타모,0
2081001,쿠모,0
2081002,이토,0
2081003,야쿠,0
2081004,팜,0
2081005,케로벤,0
2081006,모이라,0
2081007,기사 라울,0
2081008,나인스피릿의 아기용,0
2081009,무스,0
2081010,무스,0
2081011,나인스피릿의 아기용,0
2081012,닉스,0
2081013,섬뜩한 구슬,0
2081014,듀나미스,0
2081015,오르페,0
2081016,블루온,0
2081017,레드링,0
2081100,하르모니아,0
2081200,그리토,0
2081300,레고르,0
2081400,헬린,0
2081500,새뮤엘,0
2082000,뮤,0
2082001,타미,0
2082002,해리,0
2082003,코르바,0
2082004,앤디,0
2082005,똘똘한 소년,0
2082006,울고있는 소녀,0
2082007,경관,0
2082008,애드먼드 선장,0
2082009,메이,0
2082010,봉이,0
2082011,호야,0
2082012,노이,0
2082013,아슈라,0
2082014,아아시아,0
2082015,전자제어장치,0
2082016,이사벨라,0
2082017,켄,0
2083000,결사대 암호석판,0
2083001,혼테일의 이정표,0
2083002,나무뿌리 수정,0
2083003,미로방 그루터기,0
2083004,원정대의 표식,0
2083005,생명의 샘,0
2083006,타임 게이트,0
2083007,타임 게이트,0
2084000,황금나침반,0
2084001,골드리치,0
2084002,골드리치,0
2084003,골드리치,0
2084004,뒷골목의 제이엠,0
2084005,뒷골목의 제이엠,0
2084006,쁘띠,0
2084007,쁘띠,0
2085000,마타타,0
2085001,천공의 문,0
2085002,천공의 문,0
2085003,드래곤 라이더,0
2090000,판서방,0
2090001,공공,0
2090002,비디원,0
2090003,달숙,0
2090004,도의진,0
2090005,학,0
2090006,라야,0
2090100,루오 할아범,0
2090101,리리슈슈,0
2090102,나란,0
2090103,파타,0
2090104,노마,0
2091000,노공,0
2091001,도공,0
2091002,태상,0
2091003,한태수,0
2091004,요괴선사,0
2091005,소공,0
2091006,무릉도장 공고문,0
2091007,무공,0
2091008,진진,0
2091009,봉인된 사원 입구,0
2091010,무릉 순위표,0
2091011,소공,0
2091012,라오,0
2091013,라오,0
2091100,황룡파 게이트,0
2091101,적호파 게이트,0
2091102,오공과 송달,0
2091103,오공,0
2091104,오공,0
2091105,송달,0
2091106,송달,0
2091107,아랑,0
2091108,요민,0
2091109,봉선,0
2091110,요후,0
2091111,황룡,0
2091112,적호,0
2091113,오공,0
2091114,송달,0
2091115,나뭇가지,0
2091116,나뭇가지,0
2091117,나뭇가지,0
2091118,나뭇가지,0
2091119,나뭇가지,0
2091120,나뭇가지,0
2091121,나뭇가지,0
2091122,나뭇가지,0
2091123,아랑,0
2091124,봉선,0
2091125,난동부리는 달곰,0
2091126,정신이 돌아온 달곰,0
2091127,황룡파 도장,0
2091128,적호파 도장,0
2091129,적호파 게이트,0
2091130,황룡파 게이트,0
2091131,달빛초,0
2091132,도의진,0
2091133,황룡,0
2091134,적호,0
2091135,요민,0
2091136,요후,0
2091137,오공,0
2091138,송달,0
2091139,요민,0
2091140,요후,0
2091141,황룡파 도장,0
2091142,적호파 도장,0
2091143,라미,0
2092000,구영감,0
2092001,황선장,0
2092100,기옹,0
2092101,기옹,0
2093000,무탄,0
2093001,소원기,0
2093002,란밍,0
2093003,공서방,0
2093004,돌고래,0
2094000,구옹,0
2094001,우양,0
2094002,구옹,0
2094003,체크용,0
2094004,체크용,0
2094005,체크용,0
2095000,델리,0
2096000,연습기록표,0
2100000,아흐마드,0
2100001,무하마드,0
2100002,자이드,0
2100003,야스민,0
2100004,사가티,0
2100005,샤티,0
2100006,마즈라,0
2100007,라일라,0
2100008,바드르,0
2100009,알딘,0
2101000,시린,0
2101001,지유르,0
2101002,에레스카,0
2101003,아딘,0
2101004,티건,0
2101005,바이런,0
2101006,어린왕자,0
2101007,아레다,0
2101008,셰헤라자드,0
2101009,압둘라 8세,0
2101010,자노,0
2101011,세쟌,0
2101012,수상한 남자,0
2101013,카르카사,0
2101014,세자르,0
2101015,압둘라 8세,0
2101016,아레다,0
2101017,세자르,0
2101018,세자르,0
2101019,지유르,0
2101020,수상한 남자,0
2102000,아세손,0
2102001,슬린,0
2102002,시라스,0
2103000,궁전 오아시스,0
2103001,비밀의 벽,0
2103002,왕비의 장식장,0
2103003,아리안트 민가1,0
2103004,아리안트 민가2,0
2103005,아리안트 민가4,0
2103006,아리안트 민가6,0
2103007,보물상자,0
2103008,기묘한 목소리,0
2103009,아리안트 민가1 찬장,0
2103010,아리안트 민가2 찬장,0
2103011,아리안트 민가4 찬장,0
2103012,아리안트 민가6 찬장,0
2103013,두아트,0
2110000,로슨,0
2110001,제리,0
2110002,루이,0
2110003,반리,0
2110004,스탠,0
2110005,낙타 택시,0
2111000,카슨,0
2111001,매드,0
2111002,드랭,0
2111003,휴머노이드 A,0
2111004,필리아,0
2111005,키니,0
2111006,파웬,0
2111007,브로커 한,0
2111008,베딘,0
2111009,러셀론,0
2111010,알카드노의 책장,0
2111011,벽,0
2111012,책장,0
2111013,액자,0
2111014,책상,0
2111015,러셀론의 책상,0
2111016,드랭의 비밀책,0
2111017,첫번째 파이프손잡이,0
2111018,두번째 파이프손잡이,0
2111019,세번째 파이프손잡이,0
2111020,첫번째 마법진,0
2111021,두번째 마법진,0
2111022,세번째 마법진,0
2111023,마법진 중앙,0
2111024,비밀통로,0
2111025,제어장치,0
2111026,미완성 마법진,0
2111027,알케스터,0
2112000,유레테,0
2112001,유레테,0
2112002,유레테,0
2112003,줄리엣,0
2112004,로미오,0
2112005,줄리엣,0
2112006,로미오,0
2112007,조사 결과,0
2112008,줄리엣,0
2112009,로미오,0
2112010,유레테,0
2112011,유레테,0
2112012,유레테,0
2112013,조사 결과,0
2112014,유레테,0
2112015,유레테,0
2112016,숨겨진 문서들,0
2112017,떨어진 종이조각,0
2112018,로미오와 줄리엣,0
2120000,가면신사,0
2120001,문지기,0
2120002,집사,0
2120003,메이드,0
2120004,조나스,0
2120005,소필리아,0
2120006,루드밀라,0
2120007,조이,0
2120008,유령 T,0
2120009,집사,0
2120010,조이,0
2120011,조이,0
2120012,조이,0
2120013,조이,0
2120014,조이,0
2120015,헌티드맨션 중앙 거울,0
2120016,게스트룸 나가는 문,0
2120017,가면신사,0
2120018,비어있는 책장,0
2120019,비어있는 책장,0
2120020,비어있는 책장,0
2120021,비어있는 책장,0
2120022,비어있는 책장,0
2120023,비어있는 책장,0
2120024,비어있는 책장,0
2120025,돌아저씨,0
2120026,미메트,0
2120027,메이드,0
2120028,할로윈 돌림판,0
2120029,이름 없는 메이드,0
2120030,집사,0
2120031,조나스,0
2120032,소필리아,0
2120033,루드밀라,0
2120034,미메트,0
2121000,이름 모를 고양이,0
2121001,비석이 쓰러진 무덤,0
2121002,이름 모를 무덤,0
2121003,찾는 이 없는 무덤,0
2121004,누군가의 무덤,0
2121005,피아노,0
2121006,누군가의 액자1,0
2121007,누군가의 액자2,0
2121008,누군가의 액자3,0
2121009,누군가의 액자4,0
2121010,누군가의 액자5,0
2121011,소필리아의 액자,0
2121012,할로윈분장 소녀,0
2121013,낡은 신문,0
2121014,알 수 없는 낙서,0
2121015,낡은 브로치,0
2121016,얼굴이 지워진 초상화,0
2121017,부서진 마차,0
2121018,버려진 머리카락,0
2121019,쌓여있는 서류,0
2121020,가면신사,0
2121021,이상한 이끌림,0
2121022,드레스 상자,0
2121023,초상화가 있던 자리,0
2121024,음산한 가면,0
2121025,헌티드 맨션 초대장,0
2130000,마요른,0
2131000,헬레나,0
2131001,페르젠,0
2131002,유리스,0
2131003,로하,0
2131004,주먹쥐고 누워,0
2131005,시온,0
2131006,두르,0
2131007,테스,0
2131008,페르젠,0
2132000,칸데룬,0
2132001,로드,0
2132002,리어스,0
2132003,샤드리언,0
2133000,엘린,0
2133001,엘린,0
2133002,엘린 숲 이정표,0
2133003,나무책상,0
2133004,스프라이트,0
2133005,동굴 입구,0
2133006,에피네아의 은신처,0
2133007,에피네아,0
2133008,구와르,0
2134000,구르뎀,0
2134001,호시기,0
2134002,디디야,0
2134003,트레빈,0
2134004,운라이,0
2134005,파이진,0
2134006,요한느,0
2134007,가우니,0
2134008,제이준,0
2134009,페파,0
2134010,자하라,0
2134011,체르미니,0
2134012,리들리,0
2135000,전투의 석상,0
2135001,전투의 석상,0
2135002,전사 영웅의 석상,0
2135003,마법사 영웅의 석상,0
2135004,궁수 영웅의 석상,0
2135005,도적 영웅의 석상,0
2135006,해적 영웅의 석상,0
2135007,마스터 레드너그의 룬,0
2135008,마스터 마르가나의 룬,0
2135009,마스터 렐릭의 룬,0
2135010,마스터 히삽의 룬,0
2135011,마스터 잭슨의 룬,0
2135012,전사 무기 더미,0
2135013,마법사 무기 더미,0
2135014,궁수 무기 더미,0
2135015,도적 무기 더미,0
2135016,해적 무기 더미,0
2135017,전투의 석상,0
2140000,신전관리인,0
2140001,관조자,0
2140002,마법제련술사,0
2140003,기록자,0
2140004,요한나,0
2140005,이상한 조각함,0
2140006,기억을 잃은 신관,0
2140007,기억을 잃은 신관,0
2140008,요한나,0
2140009,이상한 조각함,0
2141000,키르스턴,0
2141001,잊혀진 신전관리인,0
2141002,잊혀진 신전관리인,0
2142000,마야,0
2142001,장로 알렉스,0
2142002,헬레나,0
2142003,빅 헤드워드,0
2142004,카밀라,0
2142005,유타,0
2142006,제이,0
2142007,유령 스탄,0
2142008,앤,0
2142009,유타,0
2142010,리나,0
2142100,지미,0
2142101,리버,0
2142102,해리,0
2142103,돼지와 함께 일어서,0
2142104,소피아,0
2142105,주먹쥐고 뒹굴어,0
2142106,일렉스,0
2142107,지그문트,0
2142108,돼지와 함께 춤을,0
2142109,이얀,0
2142110,돌보다 강한 머리,0
2142111,만지,0
2142112,코비,0
2142113,위험지역 총알택시,0
2142900,장로 스탄,0
2142901,밍밍부인,0
2142902,브루스,0
2142903,카밀라,0
2142904,피아,0
2142910,키리움,0
2142911,키리윙,0
2142912,키리유,0
2142920,돼지와 함께 춤을,0
2142921,주먹펴고 일어서,0
2142922,돼지와 함께 일어서,0
2142923,이얀,0
2142930,필리우스,0
2142931,다니카,0
2142932,아스틸라,0
2142933,클레스,0
2142934,디테,0
2142935,로아,0
2142936,뮤네,0
2142937,???,0
2142938,헬레나,0
2143000,정보원,0
2143001,나인하트,0
2143002,신수,0
2143003,정보원,0
2143004,또 다른 정보원,0
2144000,륀느,0
2144001,게렉터,0
2144002,게렉터,0
2144003,크로우,0
2144004,셰릴,0
2144005,마하,0
2144006,아프리엔,0
2144007,오닉스 드래곤의 알,0
2144008,게렉터,0
2144009,타밀,0
2144010,아카이럼,0
2144011,포탈용 이미지,0
2144012,포탈용 이미지,0
2144013,포탈용 이미지,0
2144014,메르세데스,0
2144015,포탈용 이미지,0
2144016,륀느,0
2144017,이계의 제단 석상,0
2144018,이계의 제단 석상,0
2144019,아카이럼,0
2144020,륀느,0
2144021,아카이럼,0
2150000,트렁키,0
2150001,본야스키,0
2150002,까렐,0
2150003,파비오,0
2150004,위닝,0
2150005,보톡스,0
2150006,웬델린,0
2150007,택시,0
2150008,레드독,0
2150009,레드독,0
2150010,레드독,0
2151000,일렉스,0
2151001,헨리테,0
2151002,벨,0
2151003,지그문트,0
2151004,체키,0
2151005,벨비티,0
2151006,웬델린,0
2151007,승강기 조작콘솔,0
2151008,블랙잭,0
2151009,마스테마,0
2151010,페르디,0
2152000,페르디,0
2152001,일렉스,0
2152002,헨리테,0
2152003,벨,0
2152004,지그문트,0
2152005,체키,0
2152006,알베르트,0
2152007,안소니,0
2152008,준,0
2152009,울리카,0
2152010,수아르,0
2152011,에밀리,0
2152012,똘똘이,0
2152013,깜찍이,0
2152014,신비,0
2152015,뚱뚱이,0
2152016,바반,0
2152017,레오나르,0
2152018,와니,0
2152019,에델슈타인 게시판,0
2152020,와니,0
2153000,스테판,0
2153001,라이언 헤드,0
2153002,자이언트,0
2153003,반,0
2153004,블랙포탈,0
2153005,벨비티,0
2153006,마스테마,0
2154000,창,0
2154001,웡,0
2154002,르티에,0
2154003,뮈스카데,0
2154004,가브리엘,0
2154005,롭이어,0
2154006,콴,0
2154007,젝트,0
2154008,코리,0
2154009,겔리메르,0
2154010,알렌,0
2154011,스벤,0
2154012,돌체토,0
2154013,빅 대디,0
2154014,이름 모를 해골,0
2154015,승강기 조작콘솔,0
2154016,반,0
2155000,외눈이,0
2155001,삼손이,0
2155002,떨떠름이,0
2155003,감시중인 네모로이드,0
2155004,길거리의 네모로이드,0
2155005,길거리의 네모로이드,0
2155006,북치기,0
2155007,보컬로이드,0
2155008,길거리의 네모로이드,0
2155009,감수성 터지는 네모로이드,0
2155010,강아지와 네모로이드,0
2155011,전우 네모로이드,0
2155012,머리 부상당한 네모로이드,0
2155013,팔을 다친 네모로이드,0
2155014,육손이,0
2155100,멍청이,0
2155101,땅에 박힌 무언가,0
2155102,외눈이의 편지,0
2155103,푹 파인 바닥,0
2155104,멍청이,0
2155105,히든문,0
2155106,정찰중인 로봇,0
2155107,정찰중인 로봇,0
2155108,정찰중인 로봇,0
2155109,정찰중인 로봇,0
2155110,고양이,0
2155111,고양이,0
2155112,오퍼레이터,0
2155113,제네로이드,0
2155114,멍청이,0
2155115,안드로이드,0
2155116,부서진 감시탑,0
2155117,부서진 감시탑,0
2155118,부서진 감시탑,0
2155119,멍청이,0
2155120,오퍼레이터,0
2155121,멍청이,0
2155122,정체불명의 로봇,0
2155123,정체불명의 로봇,0
2155124,컨테이너,0
2155125,외눈이,0
2155126,삼손이,0
2155127,떨떠름이,0
2155128,감시병,0
2155129,머리부상 네모로이드,0
2155130,팔부상 네모로이드,0
2159000,준,0
2159001,울리카,0
2159002,반,0
2159003,준,0
2159004,울리카,0
2159005,반,0
2159006,벨비티,0
2159007,벨비티,0
2159008,쉴러,0
2159009,J,0
2159010,J,0
2159011,의심스러운 구멍,0
2159012,겔리메르,0
2159013,깜찍이,0
2159014,뚱뚱이,0
2159015,깜찍이,0
2159016,뚱뚱이,0
2159017,준,0
2159018,반,0
2159019,아이스맨,0
2159020,아이스나이트,0
2159021,아이스맨,0
2159100,쉴러,0
2159110,헨리테,0
2159111,벨,0
2159112,체키,0
2159200,J,0
2159201,수아르,0
2159202,레드독,0
2159300,파비오,0
2159301,가브리엘의 옷가방,0
2159302,울리카,0
2159303,롭이어,0
2159304,수상한 입구,0
2159305,와니,0
2159306,코리의 시약병,0
2159307,마스테마,0
2159308,아카이럼,0
2159309,아카이럼,0
2159310,반 레온,0
2159311,페르디,0
2159312,일렉스,0
2159313,헨리테,0
2159314,벨,0
2159315,지그문트,0
2159316,체키,0
2159317,똘똘이,0
2159318,신비,0
2159319,카슨,0
2159320,매드,0
2159321,매드,0
2159322,메르세데스,0
2159323,오르카,0
2159324,수상한 마법사,0
2159325,수상한 마법사,0
2159326,수상한 마법사,0
2159327,프란시스의 일기장,0
2159328,불타버린 잔해1,0
2159329,불타버린 잔해2,0
2159330,반짝이는 펜던트,0
2159331,마스테마,0
2159332,아카이럼,0
2159333,마스테마,0
2159334,마스테마,0
2159335,과거의 나,0
2159336,반 레온,0
2159337,도도,0
2159338,체크용퀘스트NPC,0
2159339,오르카,0
2159340,블랙윙 경비원1,0
2159341,블랙윙 경비원2,0
2159342,J,0
2159343,에너지 전송장치,0
2159344,J,0
2159345,블랙잭,0
2159346,벨비티,0
2159347,벨비티,0
2159348,벨비티,0
2159349,겔리메르,0
2159350,수상한 여자,0
2159351,지그문트,0
2159352,이카르트,0
2159353,팬텀,0
2159354,구와르,0
2159355,매그너스,0
2159356,아란,0
2159357,프리드,0
2159358,데몬슬레이어,0
2159359,검은 마법사,0
2159360,검은 마법사의 부하,0
2159361,검은 마법사의 부하,0
2159362,검은 마법사,0
2159363,시간의 봉인,0
2159364,시간의 봉인,0
2159365,시간의 봉인,0
2159366,시간의 봉인,0
2159367,시간의 봉인,0
2159368,어린 시절의 나,0
2159369,어린 시절의 나,0
2159370,어린 시절의 나,0
2159371,어린 시절의 나,0
2159372,지그문트,0
2159373,벨,0
2159374,헨리테,0
2159375,일렉스,0
2159376,겔리메르,0
2159377,겔리메르,0
2159378,베릴,0
2159379,베릴,0
2159380,루티,0
2159381,루티,0
2159382,지그문트,0
2159383,지그문트,0
2159384,지그문트,0
2159385,벨,0
2159386,헨리테,0
2159387,체키,0
2159388,일렉스,0
2159389,오래된 사진,0
2159390,지그문트,0
2159391,베릴,0
2159392,베릴,0
2159393,베릴,0
2159394,프란시스,0
2159395,다고쓰,0
2159396,루티,0
2159397,블랙윙 수하,0
2159398,책상,0
2159399,루티,0
2159400,루티,0
2159401,???,0
2159402,???,0
2159403,???,0
2159404,???,0
2159405,루티,0
2159406,수상한 편지,0
2159407,엘리쟈,0
2159408,???,0
2159409,???,0
2159410,???,0
2159411,???,0
2159412,???,0
2159413,,0
2159414,???,0
2159415,추억의 펜던트,0
2159416,???,0
2159417,베릴,0
2159418,베릴,0
2159419,차단막,0
2159420,연금술사의 방,0
2159421,스테판,0
2159422,경비로봇,0
2159423,경고등,0
2159424,모니터,0
2159425,베릴,0
2159426,알림메시지,0
2159427,경비로봇,0
2159428,열 마리의 부기,0
2159429,울리카,0
2159430,준,0
2159431,깜찍이,0
2159432,똘똘이,0
2159433,뚱뚱이,0
2159434,수상한 공중전화,0
2159435,인형사,0
2159436,변신술사,0
2159437,블랙윙의 하수인,0
2159438,더미,0
2159439,팬텀,0
2159440,루미너스,0
2159441,아란,0
2159442,공허의 사제,0
2159443,공허의 사제,0
2159444,공허의 사제,0
2159445,프리드,0
2159446,검은 마법사,0
2159447,데몬 슬레이어,0
2159448,시간의 봉인석,0
2159449,은월,0
2159450,은월,0
2159451,에반,0
2159452,수상한 바다,0
2159453,리린,0
2159454,큰 펭귄,0
2159455,중간 펭귄,0
2159456,작은 펭귄,0
2159457,아란,0
2159458,이글루,0
2159459,이글루,0
2159460,이글루,0
2159461,보물상자,0
2159462,가디언,0
2159463,팬텀,0
2159464,라니아,0
2159465,라니아,0
2159466,루팡,0
2159467,루미너스,0
2159468,부서진 봉인석,0
2159470,필리우스,0
2159471,다니카,0
2159472,아스틸라,0
2159473,디테,0
2159474,로아,0
2159475,헤르메스,0
2159476,뮤네,0
2159477,클레스,0
2159478,악티,0
2159479,이토스,0
2159480,메르세데스,0
2159481,루시드,0
2159482,큰 펭귄,0
2159483,중간 펭귄,0
2159484,작은 펭귄,0
2159485,큰 펭귄,0
2159486,중간 펭귄,0
2159487,작은 펭귄,0
2159488,일렉스,0
2160000,머트,0
2160001,버나드,0
2161000,반 레온,0
2161001,이피아,0
2161002,루덴,0
2161003,젠,0
2161004,머트,0
2161005,사자왕의 수호석상,0
2161006,루덴,0
2161007,젠의 동생,0
2161008,반 레온,0
2161009,이피아,0
2161010,루덴,0
2161011,반 레온,0
2161012,비스트,0
2161013,글리버,0
2161014,반 레온,0
2162000,세실리아,0
2170000,미카엘,0
2170001,미카엘라,0
2170002,티탄,0
2170003,마리오네,0
2170004,데모스,0
2170005,미카엘,0
2170006,콜로세움,0
2170007,콜로세움,0
2170008,미카엘라의 상자,0
2170010,미카엘,0
2170011,미카엘,0
2170012,미카엘라,0
2170013,크세르크세스의 흔적,0
2170014,크세르크세스의 흔적,0
2170015,크세르크세스의 흔적,0
2170016,미카엘라,0
2170017,미카엘라,0
2180000,디디,0
2180001,브라스,0
2181000,가르딘,0
2181001,가르딘,0
2182000,외무대신 포프,0
2182001,재무대신 우드완,0
2182002,쟝피엘,0
2182003,쟝피엘,0
2183000,이아손,0
2183001,메디사,0
2183002,칭룽,0
2183003,해방전 현황판,0
2183004,칭룽,0
2183005,칭룽,0
2183006,메디사,0
2184000,메디사,0
2184001,메디사,0
2184003,떠돌이 집시,0
2184004,사막병사,0
2184005,사막병사2,0
2184006,사막병사3,0
2184008,정체모를 비약,0
2184009,떠돌이 집시,0
2184010,아레다,0
2184011,떠돌이 집시,0
2190000,마담 밍,0
2190001,에일리,0
2190002,핫세,0
2191000,알시오네,0
2191001,길잃은 그레이,0
2191002,요원 냐옹,0
2191003,토니,0
2191004,일렉스,0
2191005,체키,0
2191006,똘똘이,0
2191007,깜찍이,0
2191008,뚱뚱이,0
2191009,울리카,0
2191010,똘똘이,0
2191011,깜찍이,0
2191012,뚱뚱이,0
2191013,울리카,0
2191014,올리버,0
2191015,올리버,0
2191016,올리버,0
2191017,올리버,0
2191018,판타스틱 바이킹,0
2191019,자이로드롭,0
2191020,알시오네,0
2191021,UFO,0
2192000,슈피겔만,0
2192001,판타스틱 애니멀쇼,0
2192002,판타스틱 케이블카,0
2192003,다로미,0
2192004,다로미,0
2192005,다로미,0
2192006,다로미,0
2192007,다로미,0
2192008,다로미,0
2192009,다로미,0
2192010,다로미,0
2192011,다담지,0
2192012,다담지,0
2192013,다담지,0
2192014,다담지,0
2192015,다담지,0
2192016,다담지,0
2192017,다담지,0
2192018,망토 인형탈,0
2192019,망토 인형탈,0
2192020,솔로부대 병사,0
2192021,올리버,0
2192022,올리버,0
2192023,올리버,0
2192024,간호사 에일리,0
2192025,간호사 에일리,0
2192026,알시오네,0
2192027,꼬마 숙녀,0
2192028,혼자 놀기 달인,0
2192029,타르가,0
2192030,스칼리온,0
2192031,다로미,0
2192032,다담지,0
2200000,카메데야,0
2200001,아오이,0
2200002,나가레,0
2200003,후지,0
2200004,사쿠라 공주,0
2200005,호시,0
2200006,우스케,0
2200007,소스케,0
2200008,사이,0
2200009,영주,0
2200010,영주,0
2200011,영주의 방 결계,0
2200012,카메데야,0
2201000,테츠,0
2201001,센츠,0
2201002,아시라즈,0
2210000,라비,0
2210001,코나,0
2210002,카푸,0
2210003,카푸,0
2210004,치노,0
2210005,치노,0
2210006,치노,0
2210007,암벽 거인,0
2210008,암벽 거인,0
2210009,???,0
2210010,다크 엘리쟈,0
2210011,구와르,0
2210012,지미,0
2210013,치노,0
2210014,구와르,0
2211000,구구,0
2211001,무무,0
2220000,제이크,0
2220001,아란,0
2220002,메르세데스,0
2220003,팬텀,0
2220004,루미너스,0
2220005,에반,0
2220006,모우,0
2220007,로렌,0
2230000,이자크,0
2230001,도스토프,0
2230002,브룬델,0
2230003,힐렐,0
2230004,첸,0
2230005,비앙카,0
2230006,베아트리체,0
2230007,미리암,0
2230008,파르마,0
2230009,칸토어,0
2230010,미쉘론,0
2230011,베르나르,0
2230012,이안,0
2230013,이오네,0
2230100,클리프,0
2230101,니타,0
2230200,병사,0
2230201,병사,0
2230202,헤카톤,0
2230203,브룬델,0
2230204,쿠엘베른,0
2230205,라비앙,0
2230206,라비앙,0
2230207,헤카톤,0
2230208,브룬델,0
2230209,브룬델,0
2230210,브룬델,0
2230211,쿠엘베른,0
2230212,케르카포르타,0
2231000,이자크,0
2231001,도스토프,0
2231002,브룬델,0
2231003,힐렐,0
2231004,첸,0
2231005,비앙카,0
2231006,베아트리체,0
2231007,미리암,0
2231008,파르마,0
2231009,칸토어,0
2231010,미쉘론,0
2231011,베르나르,0
2231012,이안,0
2231013,이오네,0
2231100,클리프,0
2231101,니타,0
2231200,병사,0
2231201,병사,0
2232000,이자크,0
2232001,도스토프,0
2232002,브룬델,0
2232003,힐렐,0
2232004,첸,0
2232005,비앙카,0
2232006,베아트리체,0
2232007,미리암,0
2232008,파르마,0
2232009,칸토어,0
2232010,미쉘론,0
2232011,베르나르,0
2232012,이안,0
2232013,이오네,0
2232014,파르마,0
2232015,칸토어,0
2232016,미쉘론,0
2232017,이안,0
2232018,니타,0
2232100,클리프,0
2232101,니타,0
2232200,병사,0
2232201,병사,0
2232202,병사,0
2232203,병사,0
2232204,병사,0
2232205,병사,0
2232206,병사,0
2232207,병사,0
2232208,병사,0
2232209,병사,0
2232210,병사,0
2232211,여관주인,0
2300000,루티,0
2300001,문 박사,0
2300002,프로메테,0
2300003,에드윈,0
2300004,나타나엘,0
2300005,프로멧사,0
2300006,베리타스,0
2300007,나타나엘,0
2300008,에드윈,0
2301000,에드윈,0
2301001,나타나엘,0
2400000,피엥,0
2400001,델로,0
2400002,초우,0
2400003,셀,0
2400004,라군,0
2400005,알파,0
2400006,베타,0
2400007,베네딕트,0
2400008,카시야스,0
2400009,라피스,0
2400010,라즐리,0
2400011,제로,0
2400012,피엥,0
2400013,델로,0
2400014,초우,0
2400015,셀,0
2400016,라군,0
2400017,베네딕트,0
2400018,카시야스,0
2400019,제로,0
2400020,책장,0
2400021,부유석,0
2400022,오코,0
2400023,던전입구,0
2400024,베네딕트,0
2400025,메이플 월드 포탈,0
2400026,시간의문 입구,0
2400027,워레나,0
2400999,단풍비,0
2410000,윌,0
2410001,카이슨,0
2410002,라일라,0
2410003,밀로,0
2410004,켄,0
2410005,시무스,0
2410006,이름 모를 석상,0
2410007,거미줄에 매달린 소녀,0
2410008,나인,0
2410009,독특한 퍼즐,0
2410010,그림자 기사,0
2410011,카이슨,0
2410012,밀로,0
2410013,켄,0
2410014,시무스,0
2411000,타타모,0
2411001,팜,0
2411002,이토,0
2411003,야쿠,0
2411004,쿠모,0
2411005,슬라이,0
2411006,코르바,0
2411007,모스,0
2411008,프리드,0
2411009,미르,0
2411010,프리드,0
2411011,혼테일,0
2411012,뮤와 타미,0
2411013,샤모스,0
2411014,의문의 알,0
2411015,렉스,0
2411016,미르,0
2411017,오르골,0
2411018,피엥,0
2411019,???,0
2411020,???,0
2411021,아기용,0
2411022,타타모,0
2411023,라피스,0
2411024,라즐리,0
2411025,알파,0
2411026,베타,0
2411027,아기 백호,0
2411028,밀로,0
2420000,샤마르,0
2420001,아레다,0
2420002,압둘라 8세,0
2420003,셰헤라자드,0
2420004,티건,0
2420005,시린,0
2420006,지유르,0
2420007,아딘,0
2420008,에레스카,0
2420009,세쟌,0
2420010,자노,0
2420011,골드리치,0
2420012,크림,0
2420013,쇼콜라,0
2420014,시나몬,0
2420015,괴도 팬텀,0
2420016,야스민,0
2420017,알딘,0
2420018,사가티,0
2420019,샤티,0
2420020,슬린,0
2420021,모래그림단의 편지,0
2420022,티건의 보물상자,0
2420023,항아리,0
2420024,팬텀의 편지,0
2420025,왕궁스크립트포탈,0
2420026,적당한 벽,0
2420027,아딘,0
2420028,카르카사,0
